0.670518,0.336341,1.33651,1.84012,1.43387,96
0.65254,0.302085,1.31725,1.91033,1.43084,97
0.668101,0.264953,1.28024,1.88066,1.43051,98
1.09334,0.261582,1.25171,1.79278,1.43693,99
1.10806,0.282192,1.23652,1.70725,1.45362,100
1.11259,1.40268,1.20398,1.65896,1.44858,101
0.429226,1.33769,1.20598,1.59256,1.45754,102
0.453113,1.26123,1.20348,1.53549,1.48717,103
0.464126,1.21756,1.19406,1.50463,1.50327,104
0.442801,1.16024,1.19273,1.46652,1.50621,105
0.280298,1.10429,1.18849,1.39647,0.663555,106
1.33383,1.0694,1.20558,1.38531,0.660467,107
1.41154,1.0242,1.19866,1.33575,0.654324,108
1.48771,0.97751,1.23426,1.33294,0.641817,109
1.51552,0.969298,1.25293,1.29132,0.629703,110
1.38085,0.958902,1.3018,1.28324,0.638781,111
1.2809,0.925642,1.3316,1.25384,0.640454,112
1.19134,0.900653,1.36748,1.20385,0.629077,113
1.12263,0.898567,1.42028,1.21344,0.63669,114
1.05279,0.882771,1.46095,1.20076,0.62355,115
1.00121,0.873546,1.36719,1.19064,0.620233,116
0.962002,0.870477,1.28636,1.17045,0.624235,117
0.919786,0.862992,1.24775,1.17574,0.629699,118
0.857658,0.855641,1.17439,1.17069,0.615643,119
0.839485,0.87569,1.12121,1.16157,0.622637,120
0.839451,0.898396,1.07349,1.17755,0.604397,121
0.817776,0.912141,1.02781,1.15986,0.618819,122
0.776619,0.924121,0.981469,1.1534,0.631718,123
0.779983,0.973163,0.966029,1.19244,0.626899,124
0.764173,0.978321,0.904528,1.18865,0.642896,125
0.760993,1.0376,0.900549,1.22106,0.621701,126
0.75156,1.07926,0.856841,1.2302,0.630693,127
0.776028,1.09152,0.820603,1.2725,0.631835,128
0.791985,1.00349,0.793475,1.29273,0.636024,129
0.788881,0.945368,0.775173,1.32301,0.645159,130
0.798482,0.862629,0.774477,1.39911,0.666523,131
0.816737,0.816689,0.730884,1.46848,0.658583,132
0.827178,0.765847,0.720527,1.57522,0.686811,133
0.864848,0.715518,0.694049,1.6895,1.83381,134
0.895173,0.681109,0.684584,1.79074,1.88139,135
0.933715,0.635163,0.686542,1.75098,1.895,136
0.961568,0.585609,0.670716,1.69744,1.95244,137
1.00303,0.543516,0.657755,1.66668,1.99783,138
0.858141,0.529451,0.647279,1.65306,2.05188,139
0.794244,0.501934,0.661044,1.60149,2.09366,140
0.719234,0.490447,0.664035,1.59667,2.18491,141
0.639517,0.466936,0.672199,1.57723,2.28561,142
0.594262,0.446422,0.675938,1.55831,2.39361,143
0.54692,0.427478,0.670551,1.52648,2.50779,144
0.482361,0.414318,0.723273,1.5078,2.55031,145
0.447947,0.381316,0.738563,1.22872,2.48386,146
0.437604,0.392181,0.789278,1.17344,2.41614,147
0.414681,0.37452,0.825426,1.13253,2.37559,148
0.38228,0.35979,0.922382,1.10002,2.31859,149
0.347757,0.367159,0.994142,1.10362,2.27496,150
0.349376,0.381739,1.1345,1.12085,2.26099,151
0.330151,0.387598,1.33892,1.53041,2.24077,152
0.31829,0.391932,1.31208,1.55176,2.21402,153
0.340035,0.379338,1.27713,1.57082,2.21533,154
0.315032,0.408587,1.22639,1.59598,2.18822,155
0.308041,0.432541,1.2039,1.65153,1.76803,156
0.30612,0.428059,1.17007,1.69576,1.78335,157
0.312,0.457491,1.16677,1.74704,1.7993,158
0.317534,0.481411,1.12412,1.80728,2.22245,159
0.329071,0.546341,1.09895,1.8941,2.22958,160
0.33255,0.62863,1.07581,2.0077,1.38729,161
0.353784,0.691226,1.06434,2.14441,1.3425,162
0.367382,0.758959,1.04263,2.29852,1.3102,163
0.368711,0.88985,1.05156,2.3229,1.33049,164
0.397611,0.996649,0.724973,2.25824,1.37481,165
0.422427,0.967306,0.663517,2.19897,1.40271,166
0.440396,0.9044,0.632137,2.15922,0.378381,167
0.476399,0.877937,0.617075,2.11637,0.362795,168
0.54506,0.82985,0.55773,2.1017,0.309698,169
0.59031,0.79144,0.535119,2.06022,0.276562,170
0.617245,0.756958,0.475766,2.0104,0.275492,171
0.677303,0.692351,0.440616,1.98203,0.25593,172
0.726737,0.673765,0.36471,1.94965,0.321147,173
0.740012,0.638521,0.335864,1.90769,1.28145,174
0.806441,0.607388,0.281143,1.89271,1.2906,175
0.837736,0.546818,0.422311,1.86886,1.28591,176
0.83153,0.515264,0.382429,1.8004,1.33445,177
0.760417,0.297978,0.318082,1.80144,2.31981,178
0.743312,0.288732,0.317777,1.76104,2.27762,179
0.706895,0.29598,0.343772,1.76065,2.21356,180
0.737985,0.267871,0.324754,1.77745,2.13964,181
0.7211,0.272554,0.316881,1.74384,1.55288,182
0.770651,0.399613,0.346341,1.40865,1.5007,183
0.802875,0.367432,0.349453,1.12797,1.91506,184
0.869596,0.375734,0.352707,0.949639,1.85202,185
0.875601,0.391901,0.368229,0.825957,1.79193,186
0.846725,0.392552,0.329712,0.741184,1.75283,187
0.860644,0.395721,0.339735,0.67465,1.71732,188
0.865355,0.424285,0.337101,0.62393,1.68871,189
0.85498,0.420931,0.351014,0.58923,1.68704,190
0.855485,0.438982,0.336584,0.555919,1.67396,191
0.833191,0.465795,0.347483,0.547587,1.65584,192
0.844357,0.467655,0.337302,0.507852,1.63773,193
0.837272,0.482366,0.342114,0.51358,1.65151,194
0.84549,0.50501,0.331476,0.510595,1.66395,195
0.845836,0.487432,0.350133,0.485479,1.65935,196
0.830275,0.487533,0.362029,0.504968,1.65055,197
0.833488,0.505283,0.350537,0.498656,1.66727,198
0.850659,0.488166,0.334682,0.508904,1.62884,199
0.862175,0.484327,0.353884,0.504891,1.65035,200
0.845731,0.467263,0.335644,0.541388,1.65151,201
0.862389,0.465943,0.340993,0.550112,1.64789,202
0.860252,0.450389,0.356237,0.553504,1.65922,203
0.868646,0.461376,0.35714,0.57949,1.656,204
0.87649,0.443298,0.341572,0.599727,1.64782,205
0.901763,0.435444,0.349215,0.616519,1.63946,206
0.932726,0.434624,0.341484,0.640237,1.62995,207
0.93561,0.432469,0.322128,0.657256,1.6167,208
0.956295,0.416484,0.346701,0.656551,1.60891,209
0.956339,0.448918,0.33713,0.642143,1.59574,210
0.968745,0.456095,0.336184,0.601934,1.60118,211
0.953823,0.463371,0.336484,0.581597,1.56574,212
0.954441,0.454018,0.359119,0.555259,1.56689,213
0.951266,0.47435,0.352695,0.520117,1.5367,214
0.954746,0.490038,0.340713,0.49125,1.53431,215
0.943869,0.52482,0.352125,0.468317,1.55039,216
0.973862,0.559659,0.344839,0.470494,1.56372,217
0.941322,0.567919,0.342768,0.435119,1.5605,218
0.956958,0.574242,0.358706,0.437504,1.58628,219
0.94943,0.618503,0.342565,0.433908,1.59743,220
0.949008,0.630643,0.349526,0.434535,1.58718,221
0.9358,0.63918,0.339135,0.427736,1.59241,222
0.91464,0.642933,0.334993,0.436925,1.63632,223
0.920188,0.636439,0.344242,0.419407,1.62206,224
0.917293,0.647801,0.353416,0.440954,1.63898,225
0.916051,0.630421,0.351947,0.439454,1.6312,226
0.914502,0.620089,0.339836,0.430827,1.60644,227
0.902609,0.582586,0.347212,0.452399,1.62958,228
0.910759,0.555987,0.337447,0.476484,1.62174,229
0.881947,0.528021,0.347255,0.476177,1.61728,230
0.881903,0.518493,0.350291,0.485421,1.60804,231
0.879735,0.282479,0.353666,0.505307,1.6066,232
0.864572,0.380546,0.34138,0.526326,1.61946,233
0.88267,0.408087,0.35071,0.534304,1.62096,234
0.895021,0.4707,0.331935,0.575808,1.61468,235
0.90886,0.48601,0.339549,0.579232,1.60475,236
0.907546,0.514261,0.323441,0.586216,1.59026,237
0.911965,0.519318,0.312351,0.603752,1.623,238
0.898722,0.505935,0.399035,0.598046,1.60638,239
0.912507,0.49266,0.379774,0.593272,1.58698,240
0.930634,0.470067,0.362082,0.580471,1.58729,241
0.907848,0.465127,0.390806,0.588808,1.59045,242
0.919195,0.479835,0.380715,0.585232,1.5778,243
0.925499,0.456481,0.383552,0.562595,1.59239,244
0.921156,0.480548,0.37184,0.555258,1.58317,245
0.906059,0.467946,0.40367,0.530143,1.56721,246
0.915261,0.451677,0.392262,0.547341,1.57921,247
0.938737,0.448552,0.410689,0.540548,1.58575,248
0.915681,0.428079,0.410158,0.530654,1.56291,249
0.935074,0.452788,0.426394,0.533005,1.57107,250
0.924258,0.439271,0.412611,0.514006,1.56623,251
0.937079,0.455464,0.409129,0.499781,1.58193,252
0.933467,0.473089,0.377348,0.495718,1.58975,253
0.93781,0.470195,0.372942,0.476051,1.58918,254
0.945185,0.468608,0.384551,0.480078,1.58274,255
0.951004,0.470033,0.416142,0.481278,1.57237,256
0.946575,0.464737,0.393778,0.477763,1.59232,257
0.93144,0.473751,0.399471,0.473681,1.58597,258
0.957158,0.469408,0.40037,0.481446,1.60446,259
0.9543,0.463158,0.410299,0.46449,1.59837,260
0.94008,0.479469,0.398168,0.469504,1.59642,261
0.948142,0.445011,0.388671,0.470593,1.60321,262
0.943033,0.484484,0.40813,0.462954,1.59283,263
0.924873,0.45111,0.403667,0.460092,1.59798,264
0.938267,0.457563,0.397114,0.462576,1.60903,265
0.927064,0.463397,0.401603,0.450808,1.59046,266
0.947614,0.476689,0.405229,0.463104,1.59909,267
0.940601,0.466437,0.414994,0.481269,1.61647,268
0.951274,0.457949,0.384773,0.455582,1.6161,269
0.935519,0.46978,0.398597,0.477901,1.58884,270
0.928997,0.459625,0.406484,0.478669,1.60379,271
0.930103,0.47138,0.415082,0.476295,1.59056,272
0.938896,0.471932,0.405858,0.463777,1.60539,273
0.930141,0.457149,0.406019,0.447676,1.60923,274
0.925961,0.473302,0.399771,0.451532,1.60689,275
0.929929,0.478085,0.402453,0.460505,1.63143,276
0.928418,0.461083,0.38909,0.461215,1.62476,277
0.925057,0.454454,0.398608,0.455786,1.63917,278
0.909171,0.460514,0.385621,0.489999,1.61452,279
0.922296,0.482775,0.404339,0.47698,1.63491,280
0.895765,0.471836,0.403693,0.484105,1.62694,281
0.89817,0.441593,0.40143,0.484245,1.62804,282
0.902555,0.457501,0.406669,0.488662,1.63504,283
0.911444,0.485057,0.418263,0.471212,1.63561,284
0.896869,0.48199,0.394574,0.464705,1.63372,285
0.910527,0.479108,0.384444,0.471308,1.62121,286
0.901995,0.455494,0.39599,0.489146,1.63145,287
0.897563,0.460778,0.39121,0.472172,1.63078,288
0.904574,0.463625,0.386929,0.478192,1.65395,289
0.904482,0.466497,0.411365,0.463465,1.63733,290
0.906597,0.480208,0.397534,0.467255,1.63823,291
0.908853,0.466563,0.434073,0.480249,1.63063,292
0.909069,0.467857,0.386435,0.463447,1.65753,293
0.907975,0.462543,0.410139,0.464081,1.63895,294
0.915025,0.471002,0.395955,0.488827,1.62859,295
0.918421,0.464909,0.398587,0.452406,1.64204,296
0.915569,0.460464,0.37991,0.453546,1.6472,297
0.891158,0.489812,0.388139,0.475479,1.64541,298
0.920423,0.460078,0.393325,0.459108,1.65113,299
0.90881,0.461672,0.394157,0.483155,1.64499,300
0.898289,0.475199,0.397086,0.459013,1.64101,301
0.898665,0.473231,0.412091,0.46872,1.64029,302
0.896314,0.474588,0.395933,0.474934,1.64957,303
0.903028,0.462675,0.3912,0.477507,1.65143,304
0.891686,0.473696,0.408988,0.463305,1.64521,305
0.909447,0.462603,0.385962,0.467448,1.64943,306
0.897519,0.479179,0.401515,0.472298,1.64242,307
0.902589,0.479991,0.382088,0.462914,1.65825,308
0.916196,0.464099,0.397331,0.452378,1.63914,309
0.915649,0.4862,0.402363,0.468564,1.65603,310
0.887933,0.46242,0.390887,0.474229,1.64894,311
0.893601,0.472992,0.397764,0.476248,1.65625,312
0.902936,0.486626,0.403526,0.465946,1.63898,313
0.899628,0.488881,0.398406,0.462025,1.64588,314
0.892255,0.474134,0.385558,0.461643,1.64901,315
0.883489,0.469317,0.415351,0.474047,1.65346,316
0.900512,0.468917,0.396241,0.46078,1.65689,317
0.910553,0.47455,0.403205,0.440546,1.6514,318
0.878229,0.450047,0.398429,0.47474,1.66353,319
0.873041,0.453037,0.394708,0.462863,1.65564,320
0.900924,0.468512,0.404511,0.47209,1.65345,321
0.891066,0.471414,0.417709,0.465845,1.65626,322
0.878802,0.474213,0.408967,0.456386,1.65069,323
0.883536,0.479661,0.39028,0.458312,1.66749,324
0.904246,0.462548,0.391606,0.461244,1.6538,325
0.888844,0.481463,0.396366,0.448118,1.65354,326
0.898955,0.475815,0.387253,0.482089,1.66944,327
0.889623,0.46922,0.387869,0.469441,1.65536,328
0.909095,0.471223,0.421039,0.450856,1.64302,329
0.892024,0.460301,0.393951,0.454677,1.64605,330
0.896836,0.461188,0.413659,0.464882,1.65111,331
0.888874,0.470814,0.393179,0.466643,1.63944,332
0.86469,0.471632,0.412974,0.450351,1.66765,333
0.890641,0.46637,0.375311,0.453247,1.68028,334
0.87586,0.452792,0.315504,0.468389,1.66231,335
0.900059,0.477915,0.32581,0.456896,1.66213,336
0.872208,0.472673,0.341817,0.448932,1.67165,337
0.895638,0.473703,0.318505,0.470032,1.66393,338
0.892388,0.491096,0.328892,0.467088,1.66232,339
0.891156,0.480982,0.323746,0.466941,1.66948,340
0.89631,0.476162,0.316904,0.461407,1.65821,341
0.895749,0.472174,0.314751,0.483161,1.64927,342
0.870592,0.46272,0.335571,0.448197,1.6583,343
0.86999,0.47731,0.307745,0.442277,1.65601,344
0.884778,0.45939,0.312847,0.472372,1.65155,345
0.882153,0.473002,0.312117,0.473629,1.66616,346
0.881161,0.494159,0.296966,0.465767,1.64655,347
0.885643,0.485883,0.30656,0.436375,1.67371,348
0.896925,0.462137,0.282996,0.461777,1.65365,349
0.87676,0.481416,0.30746,0.455649,1.67263,350
0.87587,0.46754,0.325118,0.46207,1.65002,351
0.87431,0.471712,0.300592,0.452102,1.66546,352
0.866623,0.48504,0.290394,0.453959,1.67666,353
0.875026,0.483903,0.299051,0.463158,1.67086,354
0.877319,0.483193,0.286138,0.46885,1.6763,355
0.866132,0.470082,0.291834,0.474173,1.68051,356
0.888832,0.467725,0.280106,0.466985,1.67712,357
0.860343,0.462649,0.294498,0.472794,1.67624,358
0.869165,0.474877,0.317198,0.469914,1.66673,359
0.863692,0.474537,0.280552,0.455134,1.68224,360
0.873177,0.458535,0.281843,0.460704,1.69131,361
0.855735,0.494583,0.287246,0.466991,1.67564,362
0.885794,0.470319,0.292702,0.467087,1.68071,363
0.878104,0.481334,0.27866,0.451114,1.67171,364
0.866918,0.486127,0.281789,0.468354,1.68979,365
0.866785,0.464418,0.273804,0.477761,1.68108,366
0.874973,0.476943,0.272873,0.480627,1.6669,367
0.886561,0.474859,0.277533,0.463988,1.66927,368
0.89547,0.493866,0.270462,0.441323,1.67192,369
0.869013,0.483632,0.279259,0.475812,1.68167,370
0.864932,0.478486,0.263236,0.467911,1.6826,371
0.887005,0.463094,0.270402,0.467964,1.66848,372
0.861885,0.46638,0.264376,0.444777,1.67271,373
0.858822,0.471503,0.264411,0.452095,1.66833,374
0.855363,0.480324,0.25862,0.467667,1.69003,375
0.851356,0.492301,0.261819,0.45011,1.68316,376
0.856648,0.473577,0.27258,0.461463,1.67699,377
0.855901,0.457689,0.275902,0.464967,1.66666,378
0.875953,0.480202,0.25252,0.457834,1.68845,379
0.866718,0.472193,0.262461,0.468621,1.66295,380
0.865234,0.476384,0.277264,0.471587,1.67146,381
0.874616,0.470888,0.25,0.464896,1.69366,382
0.867396,0.487828,0.261033,0.470395,1.67064,383
0.870211,0.482129,0.25,0.452542,1.67272,384
0.858356,0.473829,0.25,0.462029,1.66477,385
0.870851,0.477229,0.264372,0.461923,1.68623,386
0.852664,0.487449,0.25,0.446243,1.69648,387
0.862948,0.491097,0.25,0.457422,1.67927,388
0.86349,0.472039,0.335898,0.468785,1.68561,389
0.879333,0.473593,0.3256,0.476641,1.66854,390
0.843639,0.475505,0.321593,0.468345,1.66603,391
0.862463,0.467253,0.34021,0.472174,1.68192,392
0.852348,0.478656,0.333807,0.45752,1.67809,393
0.858451,0.483521,0.344012,0.467384,1.67166,394
0.856535,0.461596,0.34733,0.475903,1.69458,395
0.855675,0.462786,0.326856,0.477081,1.6839,396
0.854734,0.475432,0.331864,0.478608,1.67915,397
0.847772,0.470845,0.350399,0.47307,1.68159,398
0.863774,0.468496,0.323071,0.474816,1.68012,399
0.866443,0.467473,0.335359,0.486509,1.68637,400
0.844015,0.478236,0.342359,0.463355,1.6984,401
0.834637,0.46999,0.332574,0.455738,1.68122,402
0.853064,0.482524,0.338026,0.463001,1.69076,403
0.86409,0.488656,0.316185,0.472459,1.70232,404
0.846805,0.472035,0.339775,0.450464,1.683,405
0.860539,0.452899,0.32742,0.484976,1.68462,406
0.862103,0.469978,0.339196,0.466363,1.68849,407
0.835439,0.455048,0.312123,0.471413,1.69508,408
0.853216,0.475344,0.318554,0.455264,1.67783,409
0.853689,0.469829,0.34443,0.472657,1.69217,410
0.852825,0.480961,0.32217,0.461608,1.68978,411
0.839306,0.478291,0.334204,0.487636,1.66602,412
0.840346,0.479264,0.341178,0.459605,1.68306,413
0.840032,0.485932,0.315812,0.472388,1.69599,414
0.848769,0.483583,0.327911,0.468938,1.68788,415
0.838589,0.49456,0.330504,0.469618,1.69977,416
0.861972,0.466017,0.334158,0.465255,1.68567,417
0.858243,0.465344,0.340192,0.461351,1.70715,418
0.850848,0.473319,0.334904,0.442063,1.69639,419
0.849613,0.496357,0.332984,0.476844,1.69339,420
0.843695,0.475075,0.338677,0.473057,1.70436,421
0.852824,0.475989,0.340312,0.483514,1.68637,422
0.844575,0.484889,0.333343,0.464893,1.68496,423
0.841002,0.470937,0.321961,0.477386,1.69579,424
0.847278,0.469528,0.32757,0.463532,1.70291,425
0.836765,0.464708,0.352873,0.466752,1.69506,426
0.860137,0.473211,0.335518,0.456804,1.68078,427
0.839405,0.499617,0.32461,0.467461,1.68471,428
0.836455,0.483411,0.350803,0.478875,1.70283,429
0.847309,0.500954,0.32938,0.461747,1.6862,430
0.846313,0.471274,0.327791,0.468609,1.69765,431
0.843819,0.478843,0.335233,0.483475,1.69724,432
0.837742,0.47621,0.354706,0.464167,1.6987,433
0.85181,0.468209,0.321898,0.482993,1.69213,434
0.833912,0.4804,0.326939,0.468017,1.69047,435
0.838954,0.475632,0.362426,0.482516,1.69282,436
0.83779,0.484111,0.332273,0.457151,1.69654,437
0.836051,0.468135,0.31478,0.472814,1.70936,438
0.830797,0.473215,0.320416,0.48531,1.68669,439
0.845944,0.466805,0.349574,0.47166,1.69837,440
0.851305,0.469922,0.353949,0.47298,1.6833,441
0.822872,0.476607,0.335027,0.478891,1.71924,442
0.838542,0.488689,0.331074,0.473506,1.70285,443
0.843307,0.487885,0.340641,0.478877,1.6933,444
0.832913,0.476459,0.325464,0.481167,1.71393,445
0.833699,0.468106,0.334312,0.486,1.70648,446
0.834681,0.484441,0.339483,0.47005,1.68918,447
0.838723,0.476901,0.320683,0.491364,1.71384,448
0.831251,0.482481,0.318381,0.475333,1.70948,449
0.843907,0.476398,0.340025,0.452217,1.69333,450
0.843872,0.493233,0.337347,0.469366,1.70517,451
0.83307,0.472613,0.337014,0.493511,1.70196,452
0.843218,0.478166,0.355077,0.467887,1.7103,453
0.845613,0.490314,0.339416,0.475947,1.70742,454
0.836522,0.48412,0.322557,0.467422,1.70663,455
0.83182,0.469156,0.325721,0.47362,1.70076,456
0.837947,0.480068,0.336223,0.468926,1.69886,457
0.827926,0.475222,0.324646,0.492771,1.70966,458
0.841623,0.492841,0.350663,0.469242,1.71537,459
0.834959,0.483221,0.34872,0.474447,1.70364,460
0.821328,0.461276,0.329211,0.482571,1.70422,461
0.823016,0.462851,0.329803,0.475199,1.71664,462
0.84553,0.471753,0.320795,0.491095,1.69954,463
0.841247,0.505576,0.339455,0.495673,1.71784,464
0.84016,0.462499,0.349035,0.470401,1.70099,465
0.833146,0.484602,0.334707,0.460593,1.71859,466
0.824067,0.474384,0.327906,0.478191,1.70888,467
0.822489,0.459416,0.32546,0.481182,1.70311,468
0.830701,0.483941,0.34088,0.485676,1.72175,469
0.82985,0.466663,0.338134,0.473674,1.7075,470
0.822887,0.472572,0.311084,0.477379,1.70244,471
0.831928,0.49096,0.341116,0.495012,1.68765,472
0.831064,0.475336,0.328369,0.464813,1.71089,473
0.82275,0.484969,0.340578,0.46558,1.70278,474
0.81394,0.475984,0.347661,0.488848,1.71393,475
0.802293,0.486636,0.340009,0.468866,1.71017,476
0.821202,0.490539,0.3443,0.474259,1.70733,477
0.811887,0.493839,0.335794,0.471991,1.71906,478
0.819078,0.477606,0.328037,0.502617,1.70787,479
0.822855,0.462415,0.332524,0.474316,1.69153,480
0.821277,0.487853,0.330639,0.485444,1.70936,481
0.831608,0.479523,0.326431,0.49789,1.70807,482
0.812737,0.478548,0.346476,0.475111,1.71272,483
0.843183,0.493798,0.34267,0.479299,1.70808,484
0.828353,0.484779,0.321558,0.498847,1.70652,485
0.820076,0.480967,0.326143,0.467832,1.69774,486
0.824146,0.450301,0.323268,0.477802,1.70776,487
0.820397,0.497961,0.352426,0.497861,1.68662,488
0.818618,0.484348,0.338323,0.486489,1.72836,489
0.812068,0.476557,0.347645,0.473874,1.72361,490
0.820603,0.478288,0.333777,0.485693,1.69017,491
0.832691,0.473202,0.347583,0.481582,1.70638,492
0.816278,0.482536,0.347046,0.48795,1.706,493
0.82413,0.487673,0.33509,0.461112,1.70071,494
0.8183,0.491886,0.340744,0.470626,1.7096,495
0.827048,0.485527,0.35034,0.47856,1.69817,496
0.799328,0.487792,0.321143,0.483473,1.71531,497
0.811528,0.478945,0.326828,0.48149,1.71258,498
0.822816,0.469378,0.32618,0.481614,1.70157,499
0.818226,0.470458,0.323636,0.478181,1.70827,500
0.815713,0.472601,0.330383,0.477484,1.70925,501
0.818536,0.489487,0.348824,0.484751,1.72904,502
0.837997,0.473777,0.341289,0.47748,1.71099,503
0.814568,0.45839,0.334765,0.476325,1.69325,504
0.802677,0.464623,0.328321,0.489775,1.69959,505
0.802204,0.473812,0.343383,0.478904,1.71582,506
0.816756,0.501593,0.34533,0.477369,1.73159,507
0.80128,0.475911,0.353574,0.490507,1.72006,508
0.824902,0.475848,0.325567,0.488281,1.72451,509
0.801091,0.469821,0.33049,0.489915,1.73292,510
0.8009,0.464769,0.340412,0.485616,1.71206,511
0.804041,0.461272,0.336253,0.484272,1.71616,512
0.813769,0.48438,0.350012,0.485496,1.7231,513
0.814371,0.460785,0.349373,0.480024,1.73594,514
0.812269,0.491778,0.320795,0.47473,1.72103,515
0.821567,0.481131,0.338809,0.506557,1.72195,516
0.815818,0.465917,0.34131,0.490883,1.70969,517
0.804514,0.492046,0.339601,0.470444,1.70741,518
